"REF_DATE","GEO","DGUID","Sector","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Northwest Territories","2021A000261","Oil and gas extraction [BS21100]","Kilotonnes","198","units","0","v1013974683","13.7","96","","","","0"
"2021","Northwest Territories","2021A000261","Coal mining [BS21210]","Kilotonnes","198","units","0","v1013974684","13.8","","0s","","","0"
"2021","Northwest Territories","2021A000261","Metal ore mining [BS21220]","Kilotonnes","198","units","0","v1013974685","13.9","5","","","","0"
"2021","Northwest Territories","2021A000261","Non-metallic mineral mining and quarrying [BS21230]","Kilotonnes","198","units","0","v1013974686","13.10","439","","","","0"
"2021","Northwest Territories","2021A000261","Support activities for mining and oil and gas extraction [BS21300]","Kilotonnes","198","units","0","v1013974687","13.11","92","","","","0"
"2021","Northwest Territories","2021A000261","Electric power generation, transmission and distribution [BS22110]","Kilotonnes","198","units","0","v1013974688","13.12","56","","","","0"
"2021","Northwest Territories","2021A000261","Natural gas distribution, water, sewage and other systems [BS221A0]","Kilotonnes","198","units","0","v1013974689","13.13","1","","","","0"
"2021","Northwest Territories","2021A000261","Residential building construction [BS23A00]","Kilotonnes","198","units","0","v1013974690","13.14","2","","","","0"
"2021","Northwest Territories","2021A000261","Non-residential building construction [BS23B00]","Kilotonnes","198","units","0","v1013974691","13.15","1","","","","0"
"2021","Northwest Territories","2021A000261","Transportation engineering construction [BS23C10]","Kilotonnes","198","units","0","v1013974692","13.16","5","","","","0"
"2021","Northwest Territories","2021A000261","Oil and gas engineering construction [BS23C20]","Kilotonnes","198","units","0","v1013974693","13.17","","0s","","","0"
"2021","Northwest Territories","2021A000261","Electric power engineering construction [BS23C30]","Kilotonnes","198","units","0","v1013974694","13.18","1","","","","0"
"2021","Northwest Territories","2021A000261","Communication engineering construction [BS23C40]","Kilotonnes","198","units","0","v1013974695","13.19","","0s","","","0"
"2021","Northwest Territories","2021A000261","Other engineering construction [BS23C50]","Kilotonnes","198","units","0","v1013974696","13.20","5","","","","0"
"2021","Northwest Territories","2021A000261","Repair construction [BS23D00]","Kilotonnes","198","units","0","v1013974697","13.21","2","","","","0"
"2021","Northwest Territories","2021A000261","Other activities of the construction industry [BS23E00]","Kilotonnes","198","units","0","v1013974698","13.22","22","","","","0"
"2021","Northwest Territories","2021A000261","Animal food manufacturing [BS31110]","Kilotonnes","198","units","0","v1013974699","13.23","","0s","","","0"
"2021","Northwest Territories","2021A000261","Sugar and confectionery product manufacturing [BS31130]","Kilotonnes","198","units","0","v1013974700","13.24","","0s","","","0"
"2021","Northwest Territories","2021A000261","Fruit and vegetable preserving and specialty food manufacturing [BS31140]","Kilotonnes","198","units","0","v1013974701","13.25","","0s","","","0"
"2021","Northwest Territories","2021A000261","Dairy product manufacturing [BS31150]","Kilotonnes","198","units","0","v1013974702","13.26","","0s","","","0"
"2021","Northwest Territories","2021A000261","Meat product manufacturing [BS31160]","Kilotonnes","198","units","0","v1013974703","13.27","","0s","","","0"
"2021","Northwest Territories","2021A000261","Seafood product preparation and packaging [BS31170]","Kilotonnes","198","units","0","v1013974704","13.28","","0s","","","0"
"2021","Northwest Territories","2021A000261","Miscellaneous food manufacturing [BS311A0]","Kilotonnes","198","units","0","v1013974705","13.29","","0s","","","0"
"2021","Northwest Territories","2021A000261","Soft drink and ice manufacturing [BS31211]","Kilotonnes","198","units","0","v1013974706","13.30","","0s","","","0"
"2021","Northwest Territories","2021A000261","Breweries [BS31212]","Kilotonnes","198","units","0","v1013974707","13.31","","0s","","","0"
"2021","Northwest Territories","2021A000261","Wineries and distilleries [BS3121A]","Kilotonnes","198","units","0","v1013974708","13.32","","0s","","","0"
"2021","Northwest Territories","2021A000261","Tobacco manufacturing [BS31220]","Kilotonnes","198","units","0","v1013974709","13.33","","0s","","","0"
"2021","Northwest Territories","2021A000261","Textile and textile product mills [BS31A00]","Kilotonnes","198","units","0","v1013974710","13.34","","0s","","","0"
"2021","Northwest Territories","2021A000261","Clothing and leather and allied product manufacturing [BS31B00]","Kilotonnes","198","units","0","v1013974711","13.35","","0s","","","0"
"2021","Northwest Territories","2021A000261","Wood product manufacturing [BS32100]","Kilotonnes","198","units","0","v1013974712","13.36","1","","","","0"
"2021","Northwest Territories","2021A000261","Pulp, paper and paperboard mills [BS32210]","Kilotonnes","198","units","0","v1013974713","13.37","","0s","","","0"
"2021","Northwest Territories","2021A000261","Converted paper product manufacturing [BS32220]","Kilotonnes","198","units","0","v1013974714","13.38","","0s","","","0"
"2021","Northwest Territories","2021A000261","Printing and related support activities [BS32300]","Kilotonnes","198","units","0","v1013974715","13.39","","0s","","","0"
"2021","Northwest Territories","2021A000261","Petroleum and coal product manufacturing [BS32400]","Kilotonnes","198","units","0","v1013974716","13.40","","0s","","","0"
"2021","Northwest Territories","2021A000261","Basic chemical manufacturing [BS32510]","Kilotonnes","198","units","0","v1013974717","13.41","7","","","","0"
"2021","Northwest Territories","2021A000261","Pesticide, fertilizer and other agricultural chemical manufacturing [BS32530]","Kilotonnes","198","units","0","v1013974718","13.43","","0s","","","0"
"2021","Northwest Territories","2021A000261","Pharmaceutical and medicine manufacturing [BS32540]","Kilotonnes","198","units","0","v1013974719","13.44","","0s","","","0"
"2021","Northwest Territories","2021A000261","Miscellaneous chemical product manufacturing [BS325C0]","Kilotonnes","198","units","0","v1013974801","13.127","16","","","","0"
"2021","Northwest Territories","2021A000261","Plastic product manufacturing [BS32610]","Kilotonnes","198","units","0","v1013974720","13.46","","0s","","","0"
"2021","Northwest Territories","2021A000261","Rubber product manufacturing [BS32620]","Kilotonnes","198","units","0","v1013974721","13.47","","0s","","","0"
"2021","Northwest Territories","2021A000261","Non-metallic mineral product manufacturing (except cement and concrete products) [BS327A0]","Kilotonnes","198","units","0","v1013974722","13.48","","0s","","","0"
"2021","Northwest Territories","2021A000261","Cement and concrete product manufacturing [BS32730]","Kilotonnes","198","units","0","v1013974723","13.49","","0s","","","0"
"2021","Northwest Territories","2021A000261","Primary metal manufacturing [BS33100]","Kilotonnes","198","units","0","v1013974724","13.50","","0s","","","0"
"2021","Northwest Territories","2021A000261","Fabricated metal product manufacturing [BS33200]","Kilotonnes","198","units","0","v1013974725","13.51","","0s","","","0"
"2021","Northwest Territories","2021A000261","Machinery manufacturing [BS33300]","Kilotonnes","198","units","0","v1013974726","13.52","","0s","","","0"
"2021","Northwest Territories","2021A000261","Computer and peripheral equipment manufacturing [BS33410]","Kilotonnes","198","units","0","v1013974727","13.53","","0s","","","0"
"2021","Northwest Territories","2021A000261","Electronic product manufacturing [BS334B0]","Kilotonnes","198","units","0","v1013974728","13.54","","0s","","","0"
"2021","Northwest Territories","2021A000261","Electrical  equipment and component manufacturing [BS335A0]","Kilotonnes","198","units","0","v1013974729","13.55","","0s","","","0"
"2021","Northwest Territories","2021A000261","Household appliance manufacturing [BS33520]","Kilotonnes","198","units","0","v1013974730","13.56","","0s","","","0"
"2021","Northwest Territories","2021A000261","Motor vehicle manufacturing [BS33610]","Kilotonnes","198","units","0","v1013974731","13.57","","0s","","","0"
"2021","Northwest Territories","2021A000261","Motor vehicle body and trailer manufacturing [BS33620]","Kilotonnes","198","units","0","v1013974732","13.58","","0s","","","0"
"2021","Northwest Territories","2021A000261","Motor vehicle parts manufacturing [BS33630]","Kilotonnes","198","units","0","v1013974733","13.59","","0s","","","0"
"2021","Northwest Territories","2021A000261","Aerospace product and parts manufacturing [BS33640]","Kilotonnes","198","units","0","v1013974734","13.60","","0s","","","0"
"2021","Northwest Territories","2021A000261","Railroad rolling stock manufacturing [BS33650]","Kilotonnes","198","units","0","v1013974735","13.61","0","","","","0"
"2021","Northwest Territories","2021A000261","Ship and boat building [BS33660]","Kilotonnes","198","units","0","v1013974736","13.62","","0s","","","0"
"2021","Northwest Territories","2021A000261","Other transportation equipment manufacturing [BS33690]","Kilotonnes","198","units","0","v1013974737","13.63","","0s","","","0"
"2021","Northwest Territories","2021A000261","Furniture and related product manufacturing [BS33700]","Kilotonnes","198","units","0","v1013974738","13.64","","0s","","","0"
"2021","Northwest Territories","2021A000261","Miscellaneous manufacturing [BS33900]","Kilotonnes","198","units","0","v1013974739","13.65","","0s","","","0"
"2021","Northwest Territories","2021A000261","Wholesale trade [BS41000]","Kilotonnes","198","units","0","v1013974740","13.66","6","","","","0"
"2021","Northwest Territories","2021A000261","Retail trade [BS4A000]","Kilotonnes","198","units","0","v1013974741","13.67","","..","","","0"
"2021","Northwest Territories","2021A000261","Retail trade (except cannabis) [BS4AA00]","Kilotonnes","198","units","0","v1110740844","13.131","29","","","","0"
"2021","Northwest Territories","2021A000261","Cannabis stores (licensed) [BS453BL]","Kilotonnes","198","units","0","v1110740845","13.132","0","","","","0"
"2021","Northwest Territories","2021A000261","Cannabis stores (unlicensed) [BS453BU]","Kilotonnes","198","units","0","v1110740846","13.133","0","","","","0"
"2021","Northwest Territories","2021A000261","Air transportation [BS48100]","Kilotonnes","198","units","0","v1013974742","13.68","211","","","","0"
"2021","Northwest Territories","2021A000261","Rail transportation [BS48200]","Kilotonnes","198","units","0","v1013974743","13.69","","0s","","","0"
"2021","Northwest Territories","2021A000261","Water transportation [BS48300]","Kilotonnes","198","units","0","v1013974744","13.70","5","","","","0"
"2021","Northwest Territories","2021A000261","Truck transportation [BS48400]","Kilotonnes","198","units","0","v1013974745","13.71","13","","","","0"
"2021","Northwest Territories","2021A000261","Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]","Kilotonnes","198","units","0","v1013974746","13.72","20","","","","0"
"2021","Northwest Territories","2021A000261","Pipeline transportation [BS48600]","Kilotonnes","198","units","0","v1013974747","13.73","13","","","","0"
"2021","Northwest Territories","2021A000261","Postal service and couriers and messengers [BS49A00]","Kilotonnes","198","units","0","v1013974748","13.74","9","","","","0"
"2021","Northwest Territories","2021A000261","Warehousing and storage [BS49300]","Kilotonnes","198","units","0","v1013974749","13.75","","0s","","","0"
"2021","Northwest Territories","2021A000261","Motion picture and sound recording industries [BS51200]","Kilotonnes","198","units","0","v1013974750","13.76","","0s","","","0"
"2021","Northwest Territories","2021A000261","Radio and television broadcasting [BS51510]","Kilotonnes","198","units","0","v1013974751","13.77","","0s","","","0"
"2021","Northwest Territories","2021A000261","Publishing, pay/specialty services, telecommunications and other information services [BS51B00]","Kilotonnes","198","units","0","v1013974752","13.78","","0s","","","0"
"2021","Northwest Territories","2021A000261","Depository credit intermediation and monetary authorities [BS52B00]","Kilotonnes","198","units","0","v1013974753","13.79","","0s","","","0"
"2021","Northwest Territories","2021A000261","Insurance carriers [BS52410]","Kilotonnes","198","units","0","v1013974754","13.80","","0s","","","0"
"2021","Northwest Territories","2021A000261","Lessors of real estate [BS53110]","Kilotonnes","198","units","0","v1013974755","13.81","12","","","","0"
"2021","Northwest Territories","2021A000261","Owner-occupied dwellings [BS5311A]","Kilotonnes","198","units","0","v1013974756","13.82","0","","","","0"
"2021","Northwest Territories","2021A000261","Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works) [BS53B00]","Kilotonnes","198","units","0","v1013974757","13.83","4","","","","0"
"2021","Northwest Territories","2021A000261","Other finance, insurance and real estate services and management of companies and enterprises [BS5A000]","Kilotonnes","198","units","0","v1013974758","13.84","1","","","","0"
"2021","Northwest Territories","2021A000261","Legal, accounting and architectural, engineering and related services [BS541C0]","Kilotonnes","198","units","0","v1013974759","13.85","1","","","","0"
"2021","Northwest Territories","2021A000261","Computer systems design and other professional, scientific and technical services [BS541D0]","Kilotonnes","198","units","0","v1013974760","13.86","","0s","","","0"
"2021","Northwest Territories","2021A000261","Advertising, public relations and related services [BS54180]","Kilotonnes","198","units","0","v1013974761","13.87","","0s","","","0"
"2021","Northwest Territories","2021A000261","Administrative and support services [BS56100]","Kilotonnes","198","units","0","v1013974762","13.88","2","","","","0"
"2021","Northwest Territories","2021A000261","Waste management and remediation services [BS56200]","Kilotonnes","198","units","0","v1013974763","13.89","17","","","","0"
"2021","Northwest Territories","2021A000261","Educational services [BS61000]","Kilotonnes","198","units","0","v1013974764","13.90","","0s","","","0"
"2021","Northwest Territories","2021A000261","Health care and social assistance [BS62000]","Kilotonnes","198","units","0","v1013974765","13.91","6","","","","0"
"2021","Northwest Territories","2021A000261","Arts, entertainment and recreation [BS71000]","Kilotonnes","198","units","0","v1013974766","13.92","","0s","","","0"
"2021","Northwest Territories","2021A000261","Accommodation and food services [BS72000]","Kilotonnes","198","units","0","v1013974767","13.93","30","","","","0"
"2021","Northwest Territories","2021A000261","Repair and maintenance [BS81100]","Kilotonnes","198","units","0","v1013974768","13.94","4","","","","0"
"2021","Northwest Territories","2021A000261","Personal services and private households [BS81A00]","Kilotonnes","198","units","0","v1013974769","13.95","","0s","","","0"
"2021","Northwest Territories","2021A000261","Professional and similar organisations [BS81300]","Kilotonnes","198","units","0","v1013974770","13.96","","0s","","","0"
"2021","Northwest Territories","2021A000261","Repair and maintenance [FC11000]","Kilotonnes","198","units","0","v1013974771","13.97","0","","","","0"
"2021","Northwest Territories","2021A000261","Operating supplies [FC12000]","Kilotonnes","198","units","0","v1013974772","13.98","0","","","","0"
"2021","Northwest Territories","2021A000261","Office supplies [FC13000]","Kilotonnes","198","units","0","v1013974773","13.99","0","","","","0"
"2021","Northwest Territories","2021A000261","Advertising, promotion, meals, entertainment, and travel [FC20000]","Kilotonnes","198","units","0","v1013974774","13.100","0","","","","0"
"2021","Northwest Territories","2021A000261","Transportation margins [FC30000]","Kilotonnes","198","units","0","v1013974775","13.101","0","","","","0"
"2021","Northwest Territories","2021A000261","Non-profit education services [NP61000]","Kilotonnes","198","units","0","v1013974776","13.102","","0s","","","0"
"2021","Northwest Territories","2021A000261","Non-profit social assistance [NP62400]","Kilotonnes","198","units","0","v1013974777","13.103","","0s","","","0"
"2021","Northwest Territories","2021A000261","Non-profit arts, entertainment and recreation [NP71000]","Kilotonnes","198","units","0","v1013974778","13.104","","0s","","","0"
"2021","Northwest Territories","2021A000261","Religious organizations [NP81310]","Kilotonnes","198","units","0","v1013974779","13.105","","0s","","","0"
"2021","Northwest Territories","2021A000261","Miscellaneous non-profit institutions serving households [NPA0000]","Kilotonnes","198","units","0","v1013974780","13.106","2","","","","0"
"2021","Northwest Territories","2021A000261","Educational services (except universities) [GS611B0]","Kilotonnes","198","units","0","v1013974781","13.107","3","","","","0"
"2021","Northwest Territories","2021A000261","Universities [GS61130]","Kilotonnes","198","units","0","v1013974782","13.108","","0s","","","0"
"2021","Northwest Territories","2021A000261","Hospitals [GS62200]","Kilotonnes","198","units","0","v1013974783","13.109","19","","","","0"
"2021","Northwest Territories","2021A000261","Nursing and residential care facilities [GS62300]","Kilotonnes","198","units","0","v1013974784","13.110","1","","","","0"
"2021","Northwest Territories","2021A000261","Other federal government services [GS91100]","Kilotonnes","198","units","0","v1013974785","13.111","26","","","","0"
"2021","Northwest Territories","2021A000261","Other provincial and territorial government services [GS91200]","Kilotonnes","198","units","0","v1013974786","13.112","189","","","","0"
"2021","Northwest Territories","2021A000261","Other municipal government services [GS91300]","Kilotonnes","198","units","0","v1013974787","13.113","43","","","","0"
"2021","Northwest Territories","2021A000261","Other aboriginal government services [GS91400]","Kilotonnes","198","units","0","v1013974788","13.114","96","","","","0"
"2021","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","120","","","","0"
"2021","Northwest Territories","2021A000261","Households: Motor fuels and lubricants","Kilotonnes","198","units","0","v1013974790","13.116","64","","","","0"
"2021","Northwest Territories","2021A000261","Households: Electricity and other fuels","Kilotonnes","198","units","0","v1013974791","13.117","56","","","","0"
"2021","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1282","","","","0"
"2021","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-364","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Waste","Kilotonnes","198","units","0","v1013974794","13.120","40","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Biomass","Kilotonnes","198","units","0","v1013974795","13.121","-18","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Motor fuels","Kilotonnes","198","units","0","v1013974796","13.122","-441","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Aviation","Kilotonnes","198","units","0","v1013974797","13.123","-131","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Synthetic fluorinated gases","Kilotonnes","198","units","0","v1013974798","13.124","25","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Non-energy Products from Fuels and Solvent Use","Kilotonnes","198","units","0","v1013974799","13.125","-5","","","","0"
"2021","Northwest Territories","2021A000261","Balancing item: Other differences","Kilotonnes","198","units","0","v1013974800","13.126","165","","","","0"
"2021","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","727","","","","0"
"2021","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","697","","","","0"
"2021","Nunavut","2021A000262","Crop and animal production [BS11A00]","Kilotonnes","198","units","0","v1013974804","14.3","","..","","","0"
"2021","Nunavut","2021A000262","Crop and animal production (except cannabis) [BS11B00]","Kilotonnes","198","units","0","v1110740847","14.128","","0s","","","0"
"2021","Nunavut","2021A000262","Cannabis production (licensed) [BS111CL]","Kilotonnes","198","units","0","v1110740848","14.129","0","","","","0"
"2021","Nunavut","2021A000262","Cannabis production (unlicensed) [BS111CU]","Kilotonnes","198","units","0","v1110740849","14.130","0","","","","0"
"2021","Nunavut","2021A000262","Forestry and logging [BS11300]","Kilotonnes","198","units","0","v1013974805","14.4","","0s","","","0"
"2021","Nunavut","2021A000262","Fishing, hunting and trapping [BS11400]","Kilotonnes","198","units","0","v1013974806","14.5","2","","","","0"
"2021","Nunavut","2021A000262","Support activities for agriculture and forestry [BS11500]","Kilotonnes","198","units","0","v1013974807","14.6","","0s","","","0"
"2021","Nunavut","2021A000262","Oil and gas extraction [BS21100]","Kilotonnes","198","units","0","v1013974808","14.7","","0s","","","0"
"2021","Nunavut","2021A000262","Coal mining [BS21210]","Kilotonnes","198","units","0","v1013974809","14.8","","0s","","","0"
"2021","Nunavut","2021A000262","Metal ore mining [BS21220]","Kilotonnes","198","units","0","v1013974810","14.9","373","","","","0"
"2021","Nunavut","2021A000262","Non-metallic mineral mining and quarrying [BS21230]","Kilotonnes","198","units","0","v1013974811","14.10","","0s","","","0"
"2021","Nunavut","2021A000262","Support activities for mining and oil and gas extraction [BS21300]","Kilotonnes","198","units","0","v1013974812","14.11","15","","","","0"
"2021","Nunavut","2021A000262","Electric power generation, transmission and distribution [BS22110]","Kilotonnes","198","units","0","v1013974813","14.12","156","","","","0"
"2021","Nunavut","2021A000262","Natural gas distribution, water, sewage and other systems [BS221A0]","Kilotonnes","198","units","0","v1013974814","14.13","","0s","","","0"
"2021","Nunavut","2021A000262","Residential building construction [BS23A00]","Kilotonnes","198","units","0","v1013974815","14.14","","0s","","","0"
"2021","Nunavut","2021A000262","Non-residential building construction [BS23B00]","Kilotonnes","198","units","0","v1013974816","14.15","","0s","","","0"
"2021","Nunavut","2021A000262","Transportation engineering construction [BS23C10]","Kilotonnes","198","units","0","v1013974817","14.16","","0s","","","0"
"2021","Nunavut","2021A000262","Oil and gas engineering construction [BS23C20]","Kilotonnes","198","units","0","v1013974818","14.17","","0s","","","0"
"2021","Nunavut","2021A000262","Electric power engineering construction [BS23C30]","Kilotonnes","198","units","0","v1013974819","14.18","","0s","","","0"
"2021","Nunavut","2021A000262","Communication engineering construction [BS23C40]","Kilotonnes","198","units","0","v1013974820","14.19","","0s","","","0"
"2021","Nunavut","2021A000262","Other engineering construction [BS23C50]","Kilotonnes","198","units","0","v1013974821","14.20","6","","","","0"
"2021","Nunavut","2021A000262","Repair construction [BS23D00]","Kilotonnes","198","units","0","v1013974822","14.21","1","","","","0"
"2021","Nunavut","2021A000262","Other activities of the construction industry [BS23E00]","Kilotonnes","198","units","0","v1013974823","14.22","1","","","","0"
"2021","Nunavut","2021A000262","Animal food manufacturing [BS31110]","Kilotonnes","198","units","0","v1013974824","14.23","","0s","","","0"
"2021","Nunavut","2021A000262","Sugar and confectionery product manufacturing [BS31130]","Kilotonnes","198","units","0","v1013974825","14.24","","0s","","","0"
"2021","Nunavut","2021A000262","Fruit and vegetable preserving and specialty food manufacturing [BS31140]","Kilotonnes","198","units","0","v1013974826","14.25","","0s","","","0"
"2021","Nunavut","2021A000262","Dairy product manufacturing [BS31150]","Kilotonnes","198","units","0","v1013974827","14.26","","0s","","","0"
"2021","Nunavut","2021A000262","Meat product manufacturing [BS31160]","Kilotonnes","198","units","0","v1013974828","14.27","","0s","","","0"
"2021","Nunavut","2021A000262","Seafood product preparation and packaging [BS31170]","Kilotonnes","198","units","0","v1013974829","14.28","1","","","","0"
"2021","Nunavut","2021A000262","Miscellaneous food manufacturing [BS311A0]","Kilotonnes","198","units","0","v1013974830","14.29","","0s","","","0"
"2021","Nunavut","2021A000262","Soft drink and ice manufacturing [BS31211]","Kilotonnes","198","units","0","v1013974831","14.30","","0s","","","0"
"2021","Nunavut","2021A000262","Breweries [BS31212]","Kilotonnes","198","units","0","v1013974832","14.31","0","","","","0"
"2021","Nunavut","2021A000262","Wineries and distilleries [BS3121A]","Kilotonnes","198","units","0","v1013974833","14.32","","0s","","","0"
"2021","Nunavut","2021A000262","Tobacco manufacturing [BS31220]","Kilotonnes","198","units","0","v1013974834","14.33","0","","","","0"
"2021","Nunavut","2021A000262","Textile and textile product mills [BS31A00]","Kilotonnes","198","units","0","v1013974835","14.34","","0s","","","0"
"2021","Nunavut","2021A000262","Clothing and leather and allied product manufacturing [BS31B00]","Kilotonnes","198","units","0","v1013974836","14.35","","0s","","","0"
"2021","Nunavut","2021A000262","Wood product manufacturing [BS32100]","Kilotonnes","198","units","0","v1013974837","14.36","","0s","","","0"
"2021","Nunavut","2021A000262","Pulp, paper and paperboard mills [BS32210]","Kilotonnes","198","units","0","v1013974838","14.37","","0s","","","0"
"2021","Nunavut","2021A000262","Converted paper product manufacturing [BS32220]","Kilotonnes","198","units","0","v1013974839","14.38","","0s","","","0"
"2021","Nunavut","2021A000262","Printing and related support activities [BS32300]","Kilotonnes","198","units","0","v1013974840","14.39","","0s","","","0"
"2021","Nunavut","2021A000262","Petroleum and coal product manufacturing [BS32400]","Kilotonnes","198","units","0","v1013974841","14.40","","0s","","","0"
"2021","Nunavut","2021A000262","Basic chemical manufacturing [BS32510]","Kilotonnes","198","units","0","v1013974842","14.41","","0s","","","0"
"2021","Nunavut","2021A000262","Pesticide, fertilizer and other agricultural chemical manufacturing [BS32530]","Kilotonnes","198","units","0","v1013974843","14.43","","0s","","","0"
"2021","Nunavut","2021A000262","Pharmaceutical and medicine manufacturing [BS32540]","Kilotonnes","198","units","0","v1013974844","14.44","0","","","","0"
"2021","Nunavut","2021A000262","Miscellaneous chemical product manufacturing [BS325C0]","Kilotonnes","198","units","0","v1013974926","14.127","1","","","","0"
"2021","Nunavut","2021A000262","Plastic product manufacturing [BS32610]","Kilotonnes","198","units","0","v1013974845","14.46","","0s","","","0"
"2021","Nunavut","2021A000262","Rubber product manufacturing [BS32620]","Kilotonnes","198","units","0","v1013974846","14.47","","0s","","","0"
"2021","Nunavut","2021A000262","Non-metallic mineral product manufacturing (except cement and concrete products) [BS327A0]","Kilotonnes","198","units","0","v1013974847","14.48","","0s","","","0"
"2021","Nunavut","2021A000262","Cement and concrete product manufacturing [BS32730]","Kilotonnes","198","units","0","v1013974848","14.49","","0s","","","0"
"2021","Nunavut","2021A000262","Primary metal manufacturing [BS33100]","Kilotonnes","198","units","0","v1013974849","14.50","","0s","","","0"
"2021","Nunavut","2021A000262","Fabricated metal product manufacturing [BS33200]","Kilotonnes","198","units","0","v1013974850","14.51","","0s","","","0"
"2021","Nunavut","2021A000262","Machinery manufacturing [BS33300]","Kilotonnes","198","units","0","v1013974851","14.52","","0s","","","0"
"2021","Nunavut","2021A000262","Computer and peripheral equipment manufacturing [BS33410]","Kilotonnes","198","units","0","v1013974852","14.53","","0s","","","0"
"2021","Nunavut","2021A000262","Electronic product manufacturing [BS334B0]","Kilotonnes","198","units","0","v1013974853","14.54","","0s","","","0"
"2021","Nunavut","2021A000262","Electrical  equipment and component manufacturing [BS335A0]","Kilotonnes","198","units","0","v1013974854","14.55","","0s","","","0"
"2021","Nunavut","2021A000262","Household appliance manufacturing [BS33520]","Kilotonnes","198","units","0","v1013974855","14.56","","0s","","","0"
"2021","Nunavut","2021A000262","Motor vehicle manufacturing [BS33610]","Kilotonnes","198","units","0","v1013974856","14.57","","0s","","","0"
"2021","Nunavut","2021A000262","Motor vehicle body and trailer manufacturing [BS33620]","Kilotonnes","198","units","0","v1013974857","14.58","","0s","","","0"
"2021","Nunavut","2021A000262","Motor vehicle parts manufacturing [BS33630]","Kilotonnes","198","units","0","v1013974858","14.59","","0s","","","0"
"2021","Nunavut","2021A000262","Aerospace product and parts manufacturing [BS33640]","Kilotonnes","198","units","0","v1013974859","14.60","","0s","","","0"
"2021","Nunavut","2021A000262","Railroad rolling stock manufacturing [BS33650]","Kilotonnes","198","units","0","v1013974860","14.61","0","","","","0"
"2021","Nunavut","2021A000262","Ship and boat building [BS33660]","Kilotonnes","198","units","0","v1013974861","14.62","","0s","","","0"
"2021","Nunavut","2021A000262","Other transportation equipment manufacturing [BS33690]","Kilotonnes","198","units","0","v1013974862","14.63","","0s","","","0"
"2021","Nunavut","2021A000262","Furniture and related product manufacturing [BS33700]","Kilotonnes","198","units","0","v1013974863","14.64","","0s","","","0"
"2021","Nunavut","2021A000262","Miscellaneous manufacturing [BS33900]","Kilotonnes","198","units","0","v1013974864","14.65","","0s","","","0"
"2021","Nunavut","2021A000262","Wholesale trade [BS41000]","Kilotonnes","198","units","0","v1013974865","14.66","1","","","","0"
"2021","Nunavut","2021A000262","Retail trade [BS4A000]","Kilotonnes","198","units","0","v1013974866","14.67","","..","","","0"
"2021","Nunavut","2021A000262","Retail trade (except cannabis) [BS4AA00]","Kilotonnes","198","units","0","v1110740850","14.131","5","","","","0"
"2021","Nunavut","2021A000262","Cannabis stores (licensed) [BS453BL]","Kilotonnes","198","units","0","v1110740851","14.132","0","","","","0"
"2021","Nunavut","2021A000262","Cannabis stores (unlicensed) [BS453BU]","Kilotonnes","198","units","0","v1110740852","14.133","0","","","","0"
"2021","Nunavut","2021A000262","Air transportation [BS48100]","Kilotonnes","198","units","0","v1013974867","14.68","87","","","","0"
"2021","Nunavut","2021A000262","Rail transportation [BS48200]","Kilotonnes","198","units","0","v1013974868","14.69","","0s","","","0"
"2021","Nunavut","2021A000262","Water transportation [BS48300]","Kilotonnes","198","units","0","v1013974869","14.70","","0s","","","0"
"2021","Nunavut","2021A000262","Truck transportation [BS48400]","Kilotonnes","198","units","0","v1013974870","14.71","3","","","","0"
"2021","Nunavut","2021A000262","Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]","Kilotonnes","198","units","0","v1013974871","14.72","2","","","","0"
"2021","Nunavut","2021A000262","Pipeline transportation [BS48600]","Kilotonnes","198","units","0","v1013974872","14.73","","0s","","","0"
"2021","Nunavut","2021A000262","Postal service and couriers and messengers [BS49A00]","Kilotonnes","198","units","0","v1013974873","14.74","","0s","","","0"
"2021","Nunavut","2021A000262","Warehousing and storage [BS49300]","Kilotonnes","198","units","0","v1013974874","14.75","","0s","","","0"
"2021","Nunavut","2021A000262","Motion picture and sound recording industries [BS51200]","Kilotonnes","198","units","0","v1013974875","14.76","","0s","","","0"
